User_ID,Age,Gender,Height_cm,Weight_kg,Steps,Calories_Burned,Workout_Type,Workout_Duration_Minutes,Heart_Rate,Sleep_Hours,Water_Intake_Liters,Date
1117,53,Female,148,69,6052,268,Strength,111,56,4.9,3,2023-02-14 12:00:00
1770,18,,144,83,6406,760,cardio,19,155,9.1,1.1,2023-02-14 13:00:00
1890,53,Female,,82,18858,473,Strength,42,195,8.4,3.1,2023-02-14 14:00:00
1305,18,male,150,85,13850,308,HIIT,84,119,8.9,3,2023-02-14 15:00:00
1267,45,Female,140,84,13601,,,49,,4,4,2023-02-14 16:00:00
1960,16,F,192,108,8098,545,HIIT,15,,5.2,3.7,2023-02-14 17:00:00
1053,45,,181,60,7719,469,cardio,26,198,6,2.9,2023-02-14 18:00:00
1235,47,F,140,103,16856,338,Yoga,45,188,8.9,3,2023-02-14 19:00:00
1388,43,,197,55,9594,,Yoga,79,57,,3.8,2023-02-14 20:00:00
1989,36,male,193,45,1612,398,HIIT,70,182,5,3.9,2023-02-14 21:00:00
1733,28,Male,178,57,8286,687,Yoga,83,,7.8,3.4,2023-02-14 22:00:00
1762,42,F,199,74,11068,655,Yoga,58,54,3.5,3.2,2023-02-14 23:00:00
1824,51,Female,185,62,10805,,cardio,115,59,5.9,0.9,2023-02-15 00:00:00
1400,22,Male,144,57,4017,,,78,64,6.4,3.4,2023-02-15 01:00:00
,37,Female,188,76,10926,330,Strength,92,105,8.4,1.4,2023-02-15 02:00:00
1766,25,Female,161,94,12740,170,Strength,80,163,9.2,2.5,2023-02-15 03:00:00
1302,,Male,165,75,11572,732,Yoga,33,104,5.4,1.9,
1918,30,Male,192,95,17237,743,Cardio,60,180,6.7,1.7,2023-02-15 05:00:00
1206,30,Female,145,71,11002,304,cardio,51,90,7.5,1.6,2023-02-15 06:00:00
1228,19,male,171,104,16818,708,,28,187,5.3,3.5,2023-02-15 07:00:00
1852,47,,187,77,4201,343,,71,184,9.9,3.2,2023-02-15 08:00:00
1909,38,,150,97,1752,373,Yoga,84,164,9.1,2.3,2023-02-15 09:00:00
1577,21,,149,77,8556,548,Cardio,76,112,5.1,2.8,2023-02-15 10:00:00
1074,39,Male,186,85,2341,429,Cardio,39,137,6.6,3.9,2023-02-15 11:00:00
1434,35,Female,178,63,14981,159,,116,83,4.6,1.9,2023-02-15 12:00:00
1102,52,,194,85,9696,525,cardio,47,171,6.6,2.4,2023-02-15 13:00:00
1421,35,Female,173,86,15525,621,Strength,15,149,7.8,2.4,2023-02-15 14:00:00
1703,27,male,170,67,6565,301,,108,,3.6,3.8,2023-02-15 15:00:00
1763,48,Female,151,77,15947,765,,31,111,9.1,1.7,2023-02-15 16:00:00
1737,43,male,190,64,8930,273,HIIT,20,187,7.2,4,2023-02-15 17:00:00
1805,23,Male,183,69,7517,702,Cardio,,149,9.9,1.6,2023-02-15 18:00:00
1305,16,male,155,96,15287,573,HIIT,,103,3.2,0.9,2023-02-15 19:00:00
1097,52,male,177,56,12829,672,HIIT,38,87,8.8,1.2,2023-02-15 20:00:00
1849,37,,142,76,,662,cardio,17,163,8.5,2,2023-02-15 21:00:00
1797,21,Female,141,77,,320,,96,74,3.9,2.8,2023-02-15 22:00:00
1334,36,,191,59,9865,714,Strength,102,,5.3,2.3,2023-02-15 23:00:00
1858,47,F,144,95,6985,274,cardio,89,149,9.2,1.8,2023-02-16 00:00:00
1434,50,male,150,50,7947,324,Cardio,,192,6.6,2.5,2023-02-16 01:00:00
1446,30,F,197,79,,653,Strength,81,,,3.4,2023-02-16 02:00:00
1993,20,,164,78,15739,534,,81,78,9.3,3.4,2023-02-16 03:00:00
1307,21,Female,174,107,11971,720,Yoga,54,54,3.7,3,2023-02-16 04:00:00
1248,40,,174,62,4668,255,Strength,42,60,6.3,3.8,2023-02-16 05:00:00
1165,55,Female,161,70,11744,786,cardio,115,130,7.6,2.6,2023-02-16 06:00:00
1480,44,Female,176,,5509,677,cardio,14,82,7.3,0.5,2023-02-16 07:00:00
1983,22,Male,161,92,3500,187,HIIT,71,98,4.8,1.5,2023-02-16 08:00:00
1334,55,male,194,75,10904,544,,46,170,6.9,1.6,2023-02-16 09:00:00
1541,28,,150,78,17683,626,Yoga,26,67,8,2.4,2023-02-16 10:00:00
1758,53,Female,171,51,13416,,,31,164,7.1,3.7,2023-02-16 11:00:00
1105,33,,174,51,15833,654,Strength,87,54,7.8,3.4,2023-02-16 12:00:00
1562,17,,170,91,19290,464,Yoga,111,94,4.8,1.3,2023-02-16 13:00:00
1080,23,Female,184,52,3485,434,,41,169,8.8,2.3,2023-02-16 14:00:00
1132,26,F,192,45,15003,613,HIIT,23,177,6.1,2.8,2023-02-16 15:00:00
1796,48,male,147,47,8459,413,Yoga,117,87,9.9,4,
1899,53,male,159,97,7120,759,Yoga,29,158,3.2,0.6,2023-02-16 17:00:00
1137,42,Male,181,82,9485,795,Strength,,145,5.7,2.1,2023-02-16 18:00:00
1183,35,Male,173,95,15251,578,Yoga,39,143,4.3,4,2023-02-16 19:00:00
1400,27,Male,143,59,19257,514,HIIT,63,78,6.9,3.9,2023-02-16 20:00:00
1329,58,male,157,108,7172,330,Cardio,42,,4.7,1.7,2023-02-16 21:00:00
,46,F,190,49,,393,Cardio,14,72,8.2,0.5,2023-02-16 22:00:00
1507,42,male,143,54,7487,462,cardio,27,180,9.2,2.6,2023-02-16 23:00:00
1851,47,male,159,52,10964,225,Cardio,72,135,4.5,3.5,2023-02-17 00:00:00
1983,25,male,197,56,12055,411,Strength,55,107,4.1,1.6,2023-02-17 01:00:00
1068,18,male,148,108,7880,380,cardio,16,60,9.1,3.8,2023-02-17 02:00:00
1545,42,F,155,103,1528,529,Cardio,38,91,5.5,1.7,2023-02-17 03:00:00
1773,50,Male,165,94,11325,795,Cardio,66,180,6,2.6,2023-02-17 04:00:00
1052,46,,177,67,19308,458,cardio,56,63,4.5,3,2023-02-17 05:00:00
1449,30,Male,164,84,18246,537,Strength,18,95,6,1.7,2023-02-17 06:00:00
1204,31,Male,143,62,11554,474,cardio,68,196,4.6,1.7,2023-02-17 07:00:00
1125,28,,180,65,16413,605,Strength,114,173,7.7,2.1,2023-02-17 08:00:00
1746,50,male,198,45,,661,Strength,80,109,6.5,3.4,2023-02-17 09:00:00
1042,26,F,184,82,19026,492,,80,85,8.5,0.9,2023-02-17 10:00:00
1751,36,F,180,85,16693,665,HIIT,52,75,5.2,2.7,2023-02-17 11:00:00
1970,,Male,177,86,10212,591,Cardio,68,114,6.5,2.9,2023-02-17 12:00:00
1882,45,,192,53,6196,698,,15,,4.8,2.5,2023-02-17 13:00:00
1110,50,Female,158,67,14850,732,Cardio,119,250,,3.8,2023-02-17 14:00:00
1760,37,male,153,55,7999,411,,62,175,6.7,2.6,2023-02-17 15:00:00
1662,53,Male,160,,8322,612,Yoga,73,89,4.2,2.7,2023-02-17 16:00:00
1182,46,F,154,70,4143,757,cardio,113,195,,2.6,2023-02-17 17:00:00
1847,29,,142,74,14812,376,,100,159,3.6,3,2023-02-17 18:00:00
1094,39,,176,78,18854,672,HIIT,13,147,3.2,1,2023-02-17 19:00:00
1970,47,Male,192,90,6678,338,Cardio,10,61,6.7,3.6,
1373,51,Female,189,49,2382,358,Yoga,79,73,5.4,0.6,2023-02-17 21:00:00
1911,47,F,185,105,10528,162,HIIT,40,81,9.7,2.7,2023-02-17 22:00:00
1519,,Male,155,82,8114,311,,74,163,4.2,2.7,2023-02-17 23:00:00
1899,58,Female,153,72,10434,721,Cardio,78,96,8.6,1.2,2023-02-18 00:00:00
1359,50,,148,70,,642,,28,84,5.2,0.6,2023-02-18 01:00:00
,18,male,186,105,6997,584,cardio,78,,4.6,1,2023-02-18 02:00:00
1695,,F,146,67,8962,154,HIIT,78,177,9.8,1.5,2023-02-18 03:00:00
1280,20,F,153,90,12391,351,Yoga,58,186,8.6,3.6,2023-02-18 04:00:00
1194,36,Female,145,74,15535,565,,40,59,7.4,3.5,2023-02-18 05:00:00
1863,25,Male,160,77,19978,161,Strength,69,114,7.9,,2023-02-18 06:00:00
1194,34,,154,47,13129,546,cardio,117,147,9.9,1.5,2023-02-18 07:00:00
1666,40,Female,191,86,18699,490,Yoga,80,59,7.2,3.6,2023-02-18 08:00:00
1092,19,male,147,106,9759,522,Strength,88,196,3.7,1.3,2023-02-18 09:00:00
1671,44,male,173,,3704,527,Yoga,64,158,3.5,4,2023-02-18 10:00:00
1945,34,male,179,101,6725,374,Cardio,86,117,7.7,1.4,2023-02-18 11:00:00
1060,58,Female,140,45,1124,,Yoga,85,153,,3.1,2023-02-18 12:00:00
1633,17,,171,104,10729,,cardio,92,54,8.2,2,2023-02-18 13:00:00
1050,25,F,197,103,13767,456,Cardio,86,,3.8,1,2023-02-18 14:00:00
1402,58,Male,188,90,5807,580,Cardio,100,54,9.6,1.4,2023-02-18 15:00:00
1788,40,F,190,78,19354,267,HIIT,47,109,6.9,2.9,2023-02-18 16:00:00
1004,35,,144,69,17009,501,cardio,42,114,7.5,1.7,2023-02-18 17:00:00
1465,34,F,169,86,18198,737,,,176,3.2,,2023-02-18 18:00:00
1603,38,Female,161,73,4101,195,Strength,22,77,9.7,1.2,2023-02-18 19:00:00
1681,39,male,159,69,2654,376,,86,132,6.9,2.1,2023-02-18 20:00:00
1828,26,,155,98,17515,505,,86,178,6.9,2.3,2023-02-18 21:00:00
1533,49,,146,59,1394,443,Yoga,29,78,9.6,1.9,2023-02-18 22:00:00
1404,43,F,146,48,8319,389,cardio,109,,9.5,1.2,2023-02-18 23:00:00
1837,20,Female,,82,4573,497,Yoga,46,191,4.5,2.1,2023-02-19 00:00:00
,20,F,189,64,10173,290,cardio,54,81,9.5,,2023-02-19 01:00:00
1644,36,F,141,67,8106,353,Cardio,82,58,8.2,3.9,2023-02-19 02:00:00
1232,27,,186,81,12147,791,Yoga,90,188,3.1,3.3,2023-02-19 03:00:00
1523,19,F,153,106,6060,418,Yoga,108,181,4.7,1.1,2023-02-19 04:00:00
1345,57,male,170,52,17326,462,cardio,68,90,5.9,1.5,2023-02-19 05:00:00
1045,,,189,,13842,567,cardio,61,74,7.1,0.8,2023-02-19 06:00:00
,53,male,180,,11933,286,Strength,27,194,7.9,1,2023-02-19 07:00:00
1944,40,,153,,7632,777,Yoga,34,57,4.5,1.4,2023-02-19 08:00:00
1077,29,Female,144,51,7755,500,HIIT,88,107,8.9,1.2,2023-02-19 09:00:00
1729,26,male,150,66,12130,310,cardio,96,158,8.9,1.2,2023-02-19 10:00:00
1812,47,Female,179,49,6589,322,HIIT,10,178,7.4,1.3,2023-02-19 11:00:00
1922,26,Female,144,59,12612,279,Cardio,50,51,9.4,1.6,2023-02-19 12:00:00
1072,33,male,168,65,15843,228,Cardio,111,59,8.7,0.9,2023-02-19 13:00:00
1793,42,,150,61,,718,HIIT,27,,4.6,1.5,2023-02-19 14:00:00
1248,33,Male,144,100,,206,,10,166,8.6,2.9,2023-02-19 15:00:00
1046,38,Female,188,94,13672,549,Cardio,48,190,9.7,1.3,2023-02-19 16:00:00
1120,26,Female,193,51,3976,512,HIIT,83,112,4,1.1,
1213,36,,171,94,18855,484,Strength,40,60,9.9,0.7,2023-02-19 18:00:00
,59,,175,104,12891,283,Strength,111,250,,2.2,2023-02-19 19:00:00
1055,20,F,154,51,7595,163,Cardio,80,145,6.7,3.4,2023-02-19 20:00:00
1349,,,158,84,18526,432,HIIT,47,173,8.4,0.7,2023-02-19 21:00:00
1106,56,Female,161,89,14404,570,HIIT,17,142,8.5,2.4,2023-02-19 22:00:00
1830,40,male,173,103,19952,276,HIIT,43,151,8.1,2.8,2023-02-19 23:00:00
1047,56,Male,195,99,18992,367,,82,147,6.7,2.6,2023-02-20 00:00:00
1572,25,F,156,108,13825,638,Cardio,,75,7.6,3.6,2023-02-20 01:00:00
1336,37,male,,109,50000,409,,36,88,7.9,3.5,2023-02-20 02:00:00
1025,34,,164,98,3192,367,,50,250,6.5,0.7,2023-02-20 03:00:00
1803,16,Male,195,84,13264,638,cardio,16,194,7.2,1.8,2023-02-20 04:00:00
1256,,Male,156,97,2091,592,HIIT,41,157,8.9,2.8,2023-02-20 05:00:00
1007,19,male,149,88,18083,248,cardio,82,125,5.2,3.8,2023-02-20 06:00:00
1624,16,F,167,,11093,331,Strength,90,116,6.7,3.3,2023-02-20 07:00:00
1866,30,F,196,46,3178,318,cardio,108,171,3.1,1.1,2023-02-20 08:00:00
1252,,Male,157,65,18116,382,,25,160,7.8,1.5,2023-02-20 09:00:00
,27,male,190,94,14592,242,Cardio,11,67,4.4,3.2,
1718,37,Male,157,96,9704,778,,52,84,6.4,2.2,2023-02-20 11:00:00
1302,37,,184,53,3687,621,,40,67,,2.4,2023-02-20 12:00:00
1638,32,F,171,64,4756,665,Strength,,177,3.2,2.6,2023-02-20 13:00:00
1055,44,Female,,62,7061,234,Strength,56,176,6.4,0.9,2023-02-20 14:00:00
1725,29,Male,195,74,9623,668,HIIT,42,,6,3.5,2023-02-20 15:00:00
1525,35,,155,109,5494,530,Yoga,94,,6,3.5,2023-02-20 16:00:00
1473,48,F,189,68,2279,556,Strength,26,131,4.5,2.1,2023-02-20 17:00:00
1027,58,male,197,,7538,381,cardio,108,76,9.6,2.7,2023-02-20 18:00:00
1982,30,F,157,88,3221,400,Cardio,63,97,3,2.8,
1077,27,male,155,73,6164,234,,63,118,9.2,1.2,
1215,55,male,156,,,468,cardio,60,,,0.9,2023-02-20 21:00:00
1385,35,Male,146,49,4212,342,,61,165,4.2,0.6,2023-02-20 22:00:00
1364,45,Male,151,94,19970,784,Cardio,16,173,6.3,3.7,2023-02-20 23:00:00
1665,53,F,173,84,15385,750,cardio,63,65,9.9,1.7,2023-02-21 00:00:00
1525,18,,149,90,13530,756,,102,175,7.5,0.8,2023-02-21 01:00:00
1698,43,F,,95,4340,449,Strength,20,63,,2.1,2023-02-21 02:00:00
1311,41,Female,,55,10811,507,Yoga,71,88,6.2,0.8,
1882,45,male,142,56,1275,706,Strength,39,157,6.3,,2023-02-21 04:00:00
1006,28,male,158,57,13295,602,,91,61,8.6,2.2,2023-02-21 05:00:00
1002,28,Male,184,108,1714,712,HIIT,66,146,9.4,2.3,2023-02-21 06:00:00
1622,,,183,52,7054,655,cardio,55,104,3.6,2.5,2023-02-21 07:00:00
1918,52,Male,174,109,1809,214,Yoga,,183,5.2,2.8,2023-02-21 08:00:00
1749,53,Female,145,53,14215,715,cardio,79,,5.1,2.8,2023-02-21 09:00:00
1362,17,F,153,,10053,371,HIIT,75,140,10,2,2023-02-21 10:00:00
1750,51,F,143,57,1036,615,HIIT,64,62,6.9,2.8,2023-02-21 11:00:00
1507,41,,184,46,11273,221,HIIT,116,118,9.2,1.6,2023-02-21 12:00:00
1273,26,Male,190,92,13499,623,,116,145,6,2,2023-02-21 13:00:00
1505,23,Male,157,47,12403,168,Strength,67,60,8.1,1.9,2023-02-21 14:00:00
1805,59,Female,,50,16037,,,19,167,5,1.7,2023-02-21 15:00:00
1738,55,F,174,49,15017,564,Strength,13,110,9.4,1.3,2023-02-21 16:00:00
1882,58,Male,191,47,18365,513,Yoga,83,85,6.2,0.8,2023-02-21 17:00:00
1014,37,,177,54,15696,677,HIIT,,187,8.6,2.3,2023-02-21 18:00:00
1191,35,F,155,87,7447,229,Strength,71,178,4.8,2.4,2023-02-21 19:00:00
1984,23,Female,159,63,13583,339,Cardio,118,112,7.9,1.7,2023-02-21 20:00:00
1630,44,,,58,1151,297,Cardio,52,189,5.8,3.9,2023-02-21 21:00:00
,55,male,174,65,,592,Strength,51,54,3.2,2.4,2023-02-21 22:00:00
1027,41,Female,183,87,12486,414,Yoga,33,127,5.9,3.6,2023-02-21 23:00:00
1713,45,,190,72,14507,799,cardio,14,85,6.9,2.5,2023-02-22 00:00:00
,32,Male,158,65,50000,658,,108,194,,1.2,
1952,35,male,195,80,6648,450,HIIT,77,199,4.3,3.9,2023-02-22 02:00:00
1272,31,Female,143,68,2511,,Strength,108,62,6.3,3.6,2023-02-22 03:00:00
1230,58,Male,172,98,19642,514,Yoga,115,112,5.4,2.1,2023-02-22 04:00:00
1085,22,male,141,82,17615,548,,86,60,6.1,1.4,2023-02-22 05:00:00
1473,31,F,152,61,8749,642,cardio,110,,6.2,,2023-02-22 06:00:00
1125,42,Male,197,66,1571,691,Yoga,105,151,4,3.3,2023-02-22 07:00:00
1811,38,,184,89,18586,629,cardio,54,81,4.3,0.7,2023-02-22 08:00:00
1536,39,Female,169,105,13232,,Cardio,68,59,8.9,2.7,2023-02-22 09:00:00
1144,24,male,173,55,10762,752,,74,157,4.1,2.7,2023-02-22 10:00:00
1524,50,,169,105,14217,240,,72,103,,1.1,2023-02-22 11:00:00
1211,35,F,190,82,10231,449,cardio,,131,5.9,3,2023-02-22 12:00:00
1024,52,Female,193,,7609,323,Cardio,99,136,,3,2023-02-22 13:00:00
1579,,,163,87,15629,795,HIIT,76,131,3.5,1.7,2023-02-22 14:00:00
1393,32,Male,187,75,13273,522,Strength,58,84,8.8,2.2,2023-02-22 15:00:00
1066,46,F,183,79,17554,173,Cardio,86,116,6.4,3.4,2023-02-22 16:00:00
1232,23,male,172,81,6151,350,Yoga,41,114,3,2.3,2023-02-22 17:00:00
1108,30,Male,180,91,7406,156,cardio,59,66,,2.7,2023-02-22 18:00:00
1145,46,male,188,67,15294,155,,96,91,,1.9,2023-02-22 19:00:00
1110,45,Female,149,80,,779,Yoga,67,170,5.2,,2023-02-22 20:00:00
1227,35,male,157,84,1188,310,,61,170,5.5,4,2023-02-22 21:00:00
,54,F,158,,14073,746,Cardio,32,188,9.4,2.4,2023-02-22 22:00:00
1469,27,,146,81,8145,397,,39,127,5.5,1.7,2023-02-22 23:00:00
1033,32,F,196,48,6927,315,,79,77,5.9,3,2023-02-23 00:00:00
1622,57,male,,66,1599,577,,80,,8.3,2.7,2023-02-23 01:00:00
1775,45,Male,163,,14133,294,,39,149,8.6,1.3,2023-02-23 02:00:00
1935,,Female,154,61,13209,660,Yoga,46,60,3.6,3.6,2023-02-23 03:00:00
1368,34,,,,12524,692,,57,164,7.9,0.7,2023-02-23 04:00:00
1747,26,,181,68,15317,658,Strength,,166,6.4,2.6,2023-02-23 05:00:00
1594,49,Male,162,50,50000,369,Yoga,79,181,3.9,2.2,2023-02-23 06:00:00
1553,22,F,191,50,15357,794,HIIT,44,113,4.9,1.6,
1424,59,male,191,70,10817,725,cardio,105,132,3.3,3.4,2023-02-23 08:00:00
1612,49,F,143,85,2870,225,cardio,85,51,5.5,2.8,2023-02-23 09:00:00
1517,35,male,,82,19408,792,HIIT,77,92,4.8,,2023-02-23 10:00:00
1691,,F,143,87,13521,468,Cardio,41,90,5.7,2,2023-02-23 11:00:00
1281,39,Male,144,97,6453,187,HIIT,68,109,7.1,3.8,2023-02-23 12:00:00
1319,25,Female,180,59,2827,,Cardio,44,161,8.1,1.7,2023-02-23 13:00:00
1737,47,,183,100,17923,791,Strength,25,89,7.2,2.4,2023-02-23 14:00:00
,30,,162,100,17225,663,Cardio,,108,7.7,3.8,2023-02-23 15:00:00
1951,52,,179,75,8202,395,Strength,114,94,9.1,0.8,2023-02-23 16:00:00
1314,35,Male,192,101,5438,,Strength,61,91,9.1,0.9,2023-02-23 17:00:00
1876,18,F,176,95,13139,407,,75,168,9,4,2023-02-23 18:00:00
1965,52,F,150,68,12218,766,,15,198,4.1,3.9,2023-02-23 19:00:00
1740,,Male,194,102,13924,530,HIIT,23,180,4.8,3.2,2023-02-23 20:00:00
1376,23,,150,48,7716,627,Strength,114,188,6.5,2.2,2023-02-23 21:00:00
1288,55,,152,54,17088,334,Cardio,38,73,5.5,2.3,2023-02-23 22:00:00
1436,59,F,153,107,,452,Yoga,115,99,3.9,1.4,2023-02-23 23:00:00
1661,38,male,199,59,5286,643,,35,137,5,2,2023-02-24 00:00:00
1276,,Female,147,107,5739,313,cardio,,70,9.8,2,2023-02-24 01:00:00
1709,26,male,164,63,3089,793,cardio,13,181,5.4,,2023-02-24 02:00:00
1581,23,,157,107,6605,352,Cardio,110,,5.9,2.1,2023-02-24 03:00:00
1502,44,male,190,100,7822,557,,66,92,3,2.2,2023-02-24 04:00:00
1623,45,Female,183,65,4321,359,Yoga,62,72,8,2.8,2023-02-24 05:00:00
1515,25,male,183,78,12773,250,Strength,111,70,5.9,2.3,2023-02-24 06:00:00
1349,54,,157,61,19933,595,,34,192,3.7,3.5,2023-02-24 07:00:00
,43,male,149,62,2216,710,Cardio,56,107,9.8,1.8,2023-02-24 08:00:00
1445,51,male,,95,5885,517,Strength,61,75,8.4,1.9,2023-02-24 09:00:00
1829,,Male,199,109,13170,388,,102,108,8.1,2.5,2023-02-24 10:00:00
1349,47,,189,87,9933,440,HIIT,43,139,9.7,1.2,2023-02-24 11:00:00
1606,51,Female,183,101,10906,521,Yoga,25,94,5.9,1.9,2023-02-24 12:00:00
1663,,,153,54,13236,580,cardio,110,143,8,2.9,2023-02-24 13:00:00
1822,41,Male,154,81,3797,429,Cardio,103,159,4.4,1.9,2023-02-24 14:00:00
1136,37,Male,155,92,1818,616,cardio,,113,7.9,3.7,2023-02-24 15:00:00
1758,19,Male,141,100,9434,465,Strength,45,133,3.1,2.7,2023-02-24 16:00:00
1898,46,Male,169,80,8926,226,Strength,37,126,3.9,1,2023-02-24 17:00:00
1242,33,male,169,,13717,300,HIIT,74,76,6,2.2,2023-02-24 18:00:00
1542,53,,157,99,13069,545,Strength,81,136,3.1,3.2,2023-02-24 19:00:00
1039,39,F,170,82,1012,645,Strength,62,61,6.2,2.8,2023-02-24 20:00:00
1228,38,Female,183,59,6894,446,cardio,51,151,6.7,3.6,2023-02-24 21:00:00
1547,37,Male,187,60,8392,556,cardio,88,94,7.4,3.1,2023-02-24 22:00:00
1919,17,,152,97,17102,436,Cardio,107,177,3.7,0.7,2023-02-24 23:00:00
1222,46,Male,159,100,1689,642,Cardio,28,81,4.3,0.9,2023-02-25 00:00:00
1005,26,Male,188,51,12932,685,Strength,53,103,7.3,2.8,
,43,,189,,12766,,,39,162,7.6,1.3,2023-02-25 02:00:00
,47,Male,174,99,14292,641,Yoga,83,164,3.2,2.6,2023-02-25 03:00:00
1731,20,Male,162,,,,Cardio,53,81,6.8,3.3,2023-02-25 04:00:00
1074,53,Female,181,48,18386,281,Strength,36,192,8.5,2.5,2023-02-25 05:00:00
1003,25,,172,87,8408,226,,93,153,3.5,2,2023-02-25 06:00:00
1846,55,Male,177,84,11694,280,,98,104,5.9,,2023-02-25 07:00:00
1645,39,Male,174,74,9142,561,cardio,82,90,5.3,,2023-02-25 08:00:00
1117,50,Male,190,54,2765,239,,113,176,9.4,3,2023-02-25 09:00:00
1880,59,Male,175,51,16237,647,HIIT,43,89,4.3,2.9,2023-02-25 10:00:00
,38,male,159,80,6778,,,94,,5.2,2.3,2023-02-25 11:00:00
1503,,male,194,79,3291,771,cardio,33,163,9.3,1.5,2023-02-25 12:00:00
1997,16,F,142,83,5866,503,HIIT,65,87,5.3,3.3,2023-02-25 13:00:00
1946,46,Male,147,80,9429,420,cardio,16,250,6.7,2.3,2023-02-25 14:00:00
1573,46,F,179,64,11584,541,Cardio,77,83,3.2,0.7,2023-02-25 15:00:00
1440,57,Female,198,93,12747,581,cardio,60,178,9.9,,2023-02-25 16:00:00
1193,57,F,171,103,18968,621,HIIT,17,,8.8,3.2,2023-02-25 17:00:00
1846,49,,168,93,2307,457,Strength,65,65,7.4,2.5,2023-02-25 18:00:00
1714,24,,146,70,3085,,Strength,86,63,3.4,2,2023-02-25 19:00:00
1391,,male,141,80,17415,204,Strength,67,139,3.5,3.9,2023-02-25 20:00:00
1025,28,Male,160,87,1291,,HIIT,94,67,6.8,3.2,2023-02-25 21:00:00
1434,40,Male,145,87,4686,204,HIIT,108,133,5,2.4,2023-02-25 22:00:00
1172,33,Female,167,77,13579,673,Cardio,78,105,7.4,,2023-02-25 23:00:00
1299,27,Female,187,89,2642,612,HIIT,17,139,7.2,1.5,2023-02-26 00:00:00
1644,55,,181,89,,627,,75,78,8.9,1.2,2023-02-26 01:00:00
1325,32,Male,175,59,4909,360,Strength,33,71,5,1.5,2023-02-26 02:00:00
1409,30,Male,171,61,18607,375,HIIT,51,60,7,1.5,2023-02-26 03:00:00
1117,57,Female,184,56,13268,156,Yoga,63,250,8.4,3.1,2023-02-26 04:00:00
1835,30,Female,181,66,11844,689,cardio,25,188,6.4,1,2023-02-26 05:00:00
1786,30,Female,192,67,9638,361,Cardio,13,101,8.8,3.2,2023-02-26 06:00:00
1723,54,male,185,56,5373,338,Strength,68,116,3.9,2.3,2023-02-26 07:00:00
1224,28,F,148,95,,224,,103,134,8.1,,
1531,32,F,,57,19963,263,,55,124,9.6,1.6,2023-02-26 09:00:00
1112,47,Male,162,101,18806,767,Strength,,185,,2.3,2023-02-26 10:00:00
1139,24,male,189,99,8558,300,,108,172,5.6,1.6,2023-02-26 11:00:00
1558,55,Female,150,72,14271,585,Yoga,115,55,3.6,2,2023-02-26 12:00:00
1000,35,Male,188,88,7745,233,Cardio,22,130,7.5,3.1,2023-02-26 13:00:00
1089,41,male,141,63,19993,361,cardio,46,62,6.9,2.7,2023-02-26 14:00:00
1653,42,,142,90,7734,610,Cardio,63,55,3.3,3.1,2023-02-26 15:00:00
1319,36,male,150,47,14860,326,Cardio,58,170,8.3,3,2023-02-26 16:00:00
1549,33,Male,189,64,9250,461,Strength,84,94,8.8,3.4,2023-02-26 17:00:00
1804,28,F,198,69,9650,308,HIIT,67,155,9.3,1.2,2023-02-26 18:00:00
1893,31,Female,174,100,17487,335,cardio,28,75,6.8,4,2023-02-26 19:00:00
1138,24,,197,105,18125,620,Cardio,27,53,,2.2,2023-02-26 20:00:00
1510,27,male,154,99,,458,,69,86,9.1,,2023-02-26 21:00:00
1867,59,Male,182,79,11893,395,Strength,26,70,5.8,,2023-02-26 22:00:00
1844,53,Male,150,103,13842,533,HIIT,20,77,7.6,2.5,2023-02-26 23:00:00
1258,34,Female,170,83,5723,191,HIIT,24,,7.3,4,2023-02-27 00:00:00
1672,22,Male,167,101,,434,Strength,81,152,5.6,1.3,2023-02-27 01:00:00
1901,50,Male,167,78,6203,449,Cardio,,75,3.6,2,2023-02-27 02:00:00
1689,33,Female,171,85,3976,585,,102,194,3.1,0.9,2023-02-27 03:00:00
1009,31,,164,66,8426,518,Strength,26,165,6,1.1,2023-02-27 04:00:00
1260,54,,159,71,9619,635,,99,142,6.4,3,2023-02-27 05:00:00
1918,19,F,167,65,15702,585,HIIT,14,79,8.8,0.5,
1649,40,male,164,85,7486,577,HIIT,70,170,5.9,3.6,2023-02-27 07:00:00
1171,47,,150,75,7490,330,Yoga,13,54,5,2.7,2023-02-27 08:00:00
1897,55,male,158,71,15114,489,Yoga,65,167,6.2,2,2023-02-27 09:00:00
1012,28,F,167,81,19328,640,HIIT,97,55,4.7,1.7,2023-02-27 10:00:00
1167,32,Female,140,98,6973,644,Yoga,84,155,3.6,0.9,2023-02-27 11:00:00
1641,52,Male,198,53,14447,312,Yoga,103,173,3.8,3.7,2023-02-27 12:00:00
1595,21,F,144,86,,707,Yoga,113,187,5.2,3,2023-02-27 13:00:00
1320,34,,149,80,14171,605,HIIT,57,119,3.1,1.7,2023-02-27 14:00:00
1318,28,F,181,54,,241,Cardio,57,187,4.5,0.7,2023-02-27 15:00:00
1612,41,,185,103,6521,,Cardio,44,155,8.5,1.6,2023-02-27 16:00:00
1328,29,,173,84,13891,588,cardio,117,93,4.6,1.1,2023-02-27 17:00:00
1784,46,,175,98,17795,647,Yoga,118,105,3.8,3.3,2023-02-27 18:00:00
1776,19,male,141,83,11687,477,Cardio,42,,9.6,3,2023-02-27 19:00:00
1970,54,Female,157,51,1246,690,cardio,109,62,7.4,,2023-02-27 20:00:00
